"end_station_name","e_station_uid","avg_lat","avg_lng","instances"
"Wentworth Ave & 63rd St",1586,"41.78007963264007","-87.62974630519977","173"
"Tripp Ave & 65th St",641,"41.77491000000008","-87.72883","173"
"Artesian Ave & Marquette Rd",684,"41.77203000000007","-87.6846370000002","173"
"Oak Park & Wellington",838,"41.93458600000003","-87.79596130000009","171"
"Public Rack - Kostner Ave & Armitage Ave",1420,"41.91721099999996","-87.73613599999993","171"
"MTV Hubbard St",1,"41.88977720000002","-87.68035100000017","171"
"Central Ave & Parker Ave",873,"41.930178499999876","-87.76612170000026","171"
"Lavergne Ave & Lawrence Ave",795,"41.96774999999986","-87.75259000000004","170"
"Kedzie Ave & Redfield Dr",681,"41.76522999999998","-87.70315999999961","167"
"State St & Pershing Rd",392,"41.82301523798009","-87.62656801850021","166"
"Narragansett Ave & Montrose Ave",788,"41.95997799999993","-87.78692799999993","165"
"Marmora Ave & Irving Park Rd",686,"41.95310156606059","-87.77471564969723","165"
"St Louis Ave & Norman Bobbins Pl",627,"41.794390000000014","-87.71132000000021","165"
"Public Rack - Kedvale Ave & 63rd St W",22,"41.778760999999896","-87.72689200000012","165"
"Public Rack - Lawndale Ave & Diversey Ave",991,"41.93170199999992","-87.71925399999976","164"
"Halsted St & 96th St",486,"41.71971218361885","-87.6430195569992","164"
"Harding Ave & Division St",733,"41.90235575789734","-87.725077495765","164"
"Public Rack - Milwaukee Ave & Haussen Ct",990,"41.93775199999991","-87.72162299999995","163"
"Yates Blvd & 75th St",1585,"41.75876799999992","-87.56644000000011","162"
"Lowell Ave & Armitage Ave",386,"41.91707669999988","-87.7353543000003","162"
"Commercial Ave & 130th St",526,"41.659150427597595","-87.55076229572296","161"
"California & 16th St",931,"41.859228000000044","-87.69556200000027","159"
"Michigan Ave & 71st St",1208,"41.76528599999991","-87.62174799999973","158"
"Major Ave & Addison St",690,"41.9458347999999","-87.76918479999989","158"
"Merrimac Park",581,"41.95261000000004","-87.78535000000008","157"
"Bernard St & Peterson Ave",724,"41.99043318453132","-87.7152241190448","157"
"Central Park Blvd & 5th Ave",451,"41.875678999999984","-87.71546999999974","156"
"Western Ave & 43rd St",748,"41.81574","-87.68489000000031","156"
"Grace St & Central Ave",688,"41.949532381410386","-87.76726276923094","156"
"Calumet Ave & 71st St",412,"41.76550800581004","-87.61691792499968","155"
"Washtenaw Ave & Madison St",922,"41.88128599999989","-87.69396000000009","151"
"Central Ave & Madison St",455,"41.88012100000009","-87.76323799999969","151"
"Kedzie Ave & Harrison St",1626,"41.87359967461999","-87.70487074929994","151"
"St Louis Ave & 59th St",629,"41.78589000000009","-87.71056999999989","150"
"Halsted St & 69th St",411,"41.769061720319996","-87.64461357790015","150"
"Western Ave & 104th St",502,"41.70458710218916","-87.68120348453522","150"
"Austin Blvd & Chicago Ave",458,"41.89488700000005","-87.77470399999999","150"
"Central Ave & Wellington Ave",695,"41.93488299999992","-87.7667529999999","150"
"Narragansett & Irving Park",842,"41.952613999999905","-87.78538289999979","149"
"Central Park Ave & 24th St",442,"41.848100000000095","-87.71506799999996","148"
"Hale Ave & 107th St",489,"41.699206168127624","-87.66891896724701","147"
"Laramie Ave & Addison St",691,"41.945685675239964","-87.75693556922789","146"
"Sayre Ave & Diversey Ave",600,"41.93098000000007","-87.80105999999982","146"
"Public Rack - Spaulding Ave & North Ave",995,"41.910138000000046","-87.70955299999996","146"
"Lockwood Ave & Grand Ave",699,"41.91759410000004","-87.7584143000002","144"
"Phillips Ave & 79th St",1102,"41.75182000000009","-87.5652109999998","144"
"Francisco Ave & 47th St",623,"41.8084904246807","-87.69672990718747","143"
"Loomis St & 89th St",483,"41.732379753295454","-87.65806943178177","143"
"21st St & Pulaski Rd",587,"41.85344103815194","-87.72486529423274","141"
"Pulaski Rd & 68th St",712,"41.769489999999934","-87.72292000000012","141"
"Pulaski & Ann Lurie Pl",859,"41.816276099999996","-87.72460580000005","141"
"Lawler Ave & 50th St",637,"41.80216999999996","-87.74894","141"
"Kedzie Ave & 24th St",1627,"41.84819299999991","-87.7054119999999","141"
"Nordica Ave & Medill Ave",619,"41.92227000000002","-87.80201999999977","140"
"Kedzie Ave & 48th Pl",895,"41.8047514999999","-87.70411450000017","140"
"Pershing Rd & Sacramento Ave",593,"41.822542515990826","-87.69948201793567","140"
"Mango Ave & Diversey Ave",696,"41.93097603237406","-87.76987410935267","139"
"Harlem Ave & Bloomingdale Ave",618,"41.912030000000094","-87.80577000000024","138"
"Wood St & 33rd St",743,"41.83427000000003","-87.67059999999994","138"
"Burnham Greenway & 105th St",534,"41.704575087206976","-87.52823173999786","136"
"Halsted St & 78th St",545,"41.7524870124901","-87.6439021574879","135"
"Halsted St & 111th St",506,"41.69226255589175","-87.64261186122894","135"
"Springfield Ave & 47th St",863,"41.808071299999966","-87.72122019999988","133"
"Public Rack - Throop St & 58th St",1329,"41.788540999999924","-87.65620999999986","133"
"Cicero Ave & Lake St",448,"41.88684099999988","-87.74526100000001","133"
"Public Rack - Midway Orange Line",1335,"41.785894000000035","-87.73803099999995","132"
"Public Rack - Milwaukee Ave & Catalpa Ave",103,"41.97723129999999","-87.76897309999988","132"
"Houston Ave & 92nd St",554,"41.728204215357934","-87.54970014095306","132"
"Harding Ave & 26th St",588,"41.8442180000001","-87.72334699999985","130"
"Mason Ave & Grand Ave",385,"41.920436566231274","-87.7743888726908","130"
"Lavergne Ave & Division St",572,"41.90209686769232","-87.75087257846164","130"
"Public Rack - Kostner Ave & Diversey Ave",10,"41.93180299999998","-87.73728500000003","129"
"California Ave & 41st St",747,"41.81866999999998","-87.69441000000005","128"
"Wabash Ave & 87th St",1130,"41.736553464369635","-87.62264385577492","127"
"California Ave & Madison St",737,"41.88097999999993","-87.69598000000025","127"
"Lawndale Ave & 111th St",516,"41.691319192210635","-87.71288573741913","127"
"Springfield Ave & 71st St",679,"41.76448399999999","-87.72002799999986","124"
"Avenue O & 118th St",530,"41.68100145911041","-87.5379312226869","124"
"Central Ave & Roscoe St",636,"41.942274999999995","-87.76695000000002","123"
"Public Rack - Karlov Ave & Kamerling Ave",1009,"41.905620999999904","-87.72863599999987","123"
"Public Rack - Drake Ave & Leland Ave",1482,"41.9659853","-87.71687600000021","121"
"Narragansett Ave & McLean Ave",574,"41.91589999999997","-87.78511000000003","121"
"Morgan St & Pershing Rd",460,"41.823612999999945","-87.65093100000009","120"
"Central Park Ave & Washington Blvd",704,"41.88260169666665","-87.71545827000001","120"
"Ewing Ave & Burnham Greenway",535,"41.712219998551795","-87.53494538707733","120"
"Laramie Ave & Madison St",1039,"41.88020700000005","-87.7553369999999","119"
"Pulaski Rd & Lake St",1021,"41.88540900000007","-87.726491","119"
"California Ave & Marquette Rd",631,"41.77161100000004","-87.69333100000021","118"
"Kedzie Ave & Roosevelt Rd",439,"41.86649278171993","-87.70649617569995","118"
"Public Rack - Kinzua Ave & Devon Ave",141,"41.99792070000002","-87.76537190000006","117"
"Public Rack - Campbell Ave & Pratt Blvd",1478,"42.00507000000008","-87.69264300000016","117"
"Kildare Ave & 26th St",609,"41.84423013247874","-87.7321691042736","117"
"Western Ave & 28th St",1672,"41.841517708070015","-87.68513144089975","117"
"MLK Jr Dr & 83rd St",1114,"41.743116000000036","-87.61480000000003","117"
"Lamon Ave & Belmont Ave",836,"41.93901079999991","-87.74928340000015","115"
"Monticello Ave & Chicago Ave",570,"41.89522175526313","-87.71743992192987","114"
"Narragansett & Wrightwood",835,"41.927294000000046","-87.78520269999999","114"
"Dauphin Ave & 87th St",497,"41.73647999999998","-87.6012520000002","114"
"Weekend Night Parking Area D",1554,"41.942939999999936","-87.6494300000001","114"
"Karlov Ave & Madison St",1029,"41.88085","-87.72790700000016","111"
"Long Ave & Belden Ave",834,"41.92270490000006","-87.76095400000008","109"
"Public Rack - Milwaukee Ave & Culyer Ave",92,"41.95468010000001","-87.74942350000009","108"
"Rockwell St & 57th St",628,"41.79030999999997","-87.68887999999987","108"
"Meade Ave & Diversey Ave",601,"41.930859999999974","-87.77844999999988","108"
"Knox Ave & Marquette Ave",713,"41.77113999999993","-87.73773999999987","107"
"Public Rack - Natoma Ave & Bryn Mawr Ave",123,"41.98288599999992","-87.79046099999988","107"
"Vernon Ave & 79th St",1093,"41.750939999999936","-87.6137900000001","106"
"Public Rack - Austin Blvd & North Ave",1087,"41.90928100000008","-87.77561299999985","106"
"Damen Ave & 87th St",670,"41.73604400000011","-87.67286099999991","105"
"Ashland Ave & 66th St",465,"41.774073999999956","-87.6638149999999","104"
"Oglesby Ave & 100th St",538,"41.71339748442243","-87.56584167480469","103"
"Latrobe Ave & Chicago Ave",1192,"41.89474500000003","-87.75689500000023","103"
"Halsted St & 56th St",1574,"41.792929645990064","-87.64499005650013","102"
"Constance Ave & 95th St",540,"41.72229074095266","-87.57896840572357","102"
"Cottage Grove Ave & 111th Pl",511,"41.691709758470104","-87.61000156402588","102"
"Lamon Ave & Chicago Ave",734,"41.89501028921564","-87.74848771568624","102"
"Lavergne Ave & Diversey Ave",773,"41.931279999999894","-87.75140999999996","101"
"California Ave & 71st St",682,"41.76474800000003","-87.69312100000008","100"
"Kedzie Ave & 60th St",760,"41.78458","-87.70319000000012","100"
"Public Rack - Jensen Park",1481,"41.96486400000003","-87.72077400000013","100"
"Vernon Ave & 75th St",1087,"41.75836100000003","-87.61413799999994","99"
"Public Rack - Avers & Lawrence",206,"41.96842000000003","-87.72446000000008","99"
"Public Rack - Pulaski Rd & Armitage Ave",1003,"41.91701999999996","-87.72709599999986","99"
"Long Ave & Diversey Ave",772,"41.931039999999975","-87.76123999999987","99"
"Public Rack - Wilbur Wright College South",249,"41.958279999999945","-87.78744999999986","98"
"Richmond St & 59th St",630,"41.78648999999997","-87.69732999999998","97"
"Harding Ave & 31st St",742,"41.8367199999999","-87.72303000000007","97"
"Kedzie Ave & Jackson Blvd",738,"41.877160999999916","-87.706134","97"
"Columbus Ave & 79th St",675,"41.749119000000015","-87.70426299999997","96"
"Public Rack - Lowell Ave & Elston Ave",982,"41.96614","-87.73700000000004","96"
"Komensky Ave & 47th St",753,"41.807690000000065","-87.7247200000001","96"
"Laramie Ave & Kinzie St",1024,"41.88783199999992","-87.75552700000007","95"
"Public Rack - Lafayette Ave & 95th St",1163,"41.72178699999996","-87.62493900000007","95"
"Cicero Ave & Grace St",841,"41.949729999999974","-87.74695260000011","94"
"Racine Ave & Garfield Blvd",1067,"41.79422800000009","-87.65507299999992","94"
"Public Rack - Walden Pkwy & 103rd St",1259,"41.70620499999997","-87.6689649999999","94"
"Lawler Ave & North Ave",730,"41.909175400000066","-87.7522545000001","94"
"Pulaski Rd & 54th St",762,"41.79498999999997","-87.72361","94"
"Public Rack - Olmstead Ave & Oliphant Ave",136,"42.00231119999994","-87.8170946","94"
"Damen Ave & 81st St",669,"41.74653399999991","-87.67305500000015","93"
"Pulaski Rd & 51st St",862,"41.80043400000009","-87.7247496","93"
"Public Rack - Rockwell Ave & Touhy Ave ",965,"42.01234400000005","-87.6953830000001","93"
"Public Rack - Calumet Ave & 51st St",1368,"41.80222099999996","-87.61845699999985","92"
"Harlem & Irving Park",845,"41.95325679999998","-87.80714340000006","91"
"Public Rack - Harold Washington Park",1325,"41.80108900000002","-87.58479100000005","91"
"Public Rack - Holbrook St & Milwaukee Ave",124,"41.99227299999996","-87.7833030000001","91"
"Harding Ave & Chicago Ave",735,"41.895312999999994","-87.7247379999999","91"
"Kostner Ave & 63rd St",640,"41.77874999999995","-87.73246000000012","91"
"Public Rack - Nagle Ave & Belmont Ave",1365,"41.938200999999964","-87.78741499999984","91"
"Kilbourn Ave & 49th St",755,"41.803849999999905","-87.7356600000001","90"
"Central Park Ave & Douglas Blvd",586,"41.86234999999998","-87.71587","89"
"Kildare Ave & Division St",571,"41.90241716853928","-87.7336130674156","89"
"Wellington Ave & Mulligan Ave",599,"41.93472999999995","-87.78435999999988","88"
"Kedzie Ave & Archer Ave",746,"41.81446999999992","-87.70410999999987","88"
"Vernon Ave & 107th St",490,"41.70012137923881","-87.61225998401642","88"
"Public Rack - Forest Glen & Peterson",192,"41.98986000000003","-87.74292100000001","87"
"Scottsdale Park",662,"41.74196600000004","-87.7361790000002","87"
"Spaulding Ave & 16th St",610,"41.859064395402214","-87.70789692873558","87"
"Damen Ave & 74th St",466,"41.75927403933121","-87.67363429069519","86"
"Kildare Ave & 55th St",639,"41.79332000000009","-87.7305900000001","86"
"Public Rack - Kilpatrick & Elston",204,"41.97002399999998","-87.74341000000003","85"
"Cicero Ave & Wellington Ave",726,"41.93514999999992","-87.74636000000007","84"
"Kildare Ave & 47th St",638,"41.80762000000003","-87.7308400000001","84"
"Central Park Ave & Ohio St",883,"41.8918718","-87.71638789999999","84"
"Summit Ave & 86th St",482,"41.73784847673337","-87.64489978551863","84"
"Public Rack - Western Blvd & 49th St",1376,"41.804779999999965","-87.68374899999988","83"
"Kildare Ave & Chicago Ave",614,"41.89543569999996","-87.73348179999996","83"
"Sacramento Ave & 25th St",929,"41.84650599999997","-87.70013899999984","83"
"Weekend Night Parking Area C",1553,"41.944790000000005","-87.64948000000003","83"
"Evans Ave & 75th St",1085,"41.75849000000005","-87.6064100000001","82"
"Public Rack - Milwaukee Ave & Kennedy Expy",108,"41.971272199999966","-87.76388690000012","82"
"Mango Ave & North Ave",729,"41.90958","-87.7691175","82"
"Doty Ave & 111th St",495,"41.69501044938137","-87.59871482849121","82"
"Marshfield Ave & 59th St",1069,"41.78683300000008","-87.66621500000012","81"
"Archer Ave & Homan Ave",749,"41.81152999999996","-87.70885","81"
"Marquette Ave & 89th St",551,"41.733668790714674","-87.55834221839905","81"
"Kedzie Ave & 110th St",517,"41.69239474587552","-87.70096063613892","81"
"Albany Ave & Douglas Blvd",643,"41.86316829874999","-87.7030761187499","80"
"Avenue O & 134th St",527,"41.65180807246562","-87.54059619695441","80"
"Stewart Ave & 63rd St",1204,"41.779834999999956","-87.63477400000008","79"
"Public Rack - Penn Elementary School / KIPP Ascend Middle School",1026,"41.858674200000046","-87.72238350000008","78"
"Kedzie Ave & 83rd St",667,"41.74252299999994","-87.70227900000006","78"
"Pulaski Rd & Congress Pkwy",1031,"41.87441021003816","-87.72609159350395","78"
"Artesian Ave & 71st St",683,"41.764345000000034","-87.68441700000012","78"
"Woodlawn Ave & 75th St",1083,"41.75916000000003","-87.59575099999992","78"
"Greenwood Ave & 79th St",1097,"41.75131999999997","-87.59598199999989","77"
"Francisco Ave & 85th St",668,"41.73890200000004","-87.69551800000016","76"
"Damen Ave & 59th St",1071,"41.78586106513197","-87.67414391040802","76"
"Kedzie Ave & 54th Pl",758,"41.794310000000074","-87.70348000000007","76"
"Rockwell St & Archer Ave",620,"41.822720000000004","-87.68981999999988","76"
"Public Rack - Irving Park Rd & Leclaire Ave",96,"41.953418000000035","-87.75484099999997","75"
"Cicero Ave & Quincy St",453,"41.877613000000075","-87.74540499999993","75"
"Ellis Ave & 83rd St",1110,"41.744122999999966","-87.59903399999992","75"
"Kedzie Ave & 73rd St",678,"41.76070299999995","-87.70229199999996","75"
"Public Rack - Lavergne & Lawrence",183,"41.967912000000034","-87.75249600000002","74"
"Greenwood Ave & 91st St",547,"41.72826426816269","-87.59729862213135","74"
"Eberhart Ave & 91st St",491,"41.729285157254836","-87.6110315322876","73"
"Jeffery Blvd & 76th St",1588,"41.75712006801997","-87.57583935870002","73"
"Mulligan Ave & Archer Ave",766,"41.79296000000007","-87.78052000000002","73"
"Kedzie Ave & 66th Pl",685,"41.772583999999966","-87.70300700000004","72"
"Halsted St & 73rd St",556,"41.76160543804387","-87.64416097666071","72"
"Public Rack - Kimbark Ave & 63rd St",1313,"41.780667","-87.59421199999998","72"
"Indiana Ave & 103rd St",493,"41.7071702711775","-87.6184719800949","71"
"Kostner Ave & Lake St",1033,"41.88592800000003","-87.73541000000016","71"
"Central Ave & Harrison St",454,"41.872992999999965","-87.76449899999992","71"
"Public Rack - California Ave & Devon Ave - NE",972,"41.99826","-87.69948099999998","71"
"Mozart St & Jackson Blvd",642,"41.877500000000026","-87.6974","70"
"Public Rack - Central Ave & Lawrence Ave",102,"41.96786410000003","-87.76759310000003","70"
"Laramie Ave & Gladys Ave",1043,"41.875806000000004","-87.75528500000011","70"
"State St & 76th St",1089,"41.75697099999995","-87.62462099999996","69"
"Homan Ave & 26th St",741,"41.84425000000005","-87.70982999999988","69"
"Francisco Ave & Hollywood Ave",952,"41.98474600000004","-87.70159299999989","69"
"Orange Ave & Addison St",578,"41.94484999999999","-87.82423000000009","69"
"Seeley Ave & Garfield Blvd",1064,"41.79408700000006","-87.67547800000008","69"
"Clyde Ave & 87th St",542,"41.737151464310514","-87.57274031639099","69"
"California Ave & 36th St",592,"41.82809799999997","-87.69468400000004","69"
"Granville Ave & Pulaski Rd",721,"41.99244020000001","-87.72890720000005","68"
"Albany Ave & 16th St",928,"41.85935999999997","-87.70301999999995","68"
"Hegewisch Metra Station",528,"41.648500762664135","-87.54608988761902","68"
"Pittsburgh Ave & Irving Park Rd",585,"41.95199889705882","-87.83297220588233","68"
"Public Rack - Nagel & Higgins",179,"41.97631199999996","-87.7876399999999","68"
"State St & 45th St",796,"41.81313","-87.62585000000001","66"
"St Louis Ave & Norman Bobbins Ave",898,"41.794421999999955","-87.71137","66"
"Elizabeth St & 47th St",1057,"41.80839000000002","-87.656526","66"
"Kenneth Ave & 50th St",913,"41.802315599999964","-87.73441420000009","64"
"Public Rack - Springfield Ave & Lawrence Ave",114,"41.9683986","-87.72568730000006","64"
"Cicero Ave & Flournoy St",452,"41.872131000000046","-87.74661899999988","64"
"Public Rack - Hiawatha & Mendota",155,"42.00699000000002","-87.77800699999995","64"
"Cottage Grove Ave & 71st St",1568,"41.765719036970026","-87.6049597130001","64"
"La Villita Park",590,"41.83925","-87.70201999999999","64"
"Public Rack - Cicero Ave & Belle Plaine Ave",90,"41.95562500000003","-87.74751699999992","63"
"Public Rack - Sawyer Ave & Lawrence Ave",1415,"41.9683","-87.70943500000003","63"
"Maplewood Ave & 59th St",902,"41.78633750000001","-87.68743509999995","63"
"Kedzie Ave & 52nd St",626,"41.79906","-87.70341999999991","63"
"Public Rack - Milwaukee Ave & Lawrence Ave",106,"41.967385700000015","-87.76016990000002","62"
"Public Rack - Pulaski Rd & Fullerton Ave",993,"41.924618","-87.727398","62"
"Nagle Ave & Belmont Ave",771,"41.93851999999999","-87.78734999999998","62"
"Komensky Ave & 55th St",866,"41.79327899999999","-87.72418899999995","62"
"Public Rack - Keating & Peterson",191,"41.99015899999997","-87.747183","61"
"Ashland Ave & 78th St",546,"41.75220484941112","-87.66369938850403","61"
"Mozart St & 55th St",759,"41.79374999999999","-87.69472000000007","61"
"Stewart Ave & 83rd St",500,"41.743717","-87.63408799999989","61"
"Bradley Park",539,"41.71787830193493","-87.56459176540375","61"
"Steelworkers Park",802,"41.737929999999956","-87.53091000000006","61"
"Public Rack - Keystone Ave & Irving Park Rd",980,"41.95344900000004","-87.72963500000002","61"
"Mason Ave & Belmont Ave",958,"41.938368200000006","-87.77250289999996","61"
"Meade Ave & Addison St",582,"41.94594999999999","-87.77887999999992","61"
"North Ave & New England Ave",833,"41.90922040000003","-87.79714060000005","61"
"Public Rack - Jeffery Blvd & 67th St",1314,"41.77325900000003","-87.57666400000006","60"
"Springfield Ave & 80th St",674,"41.747629999999994","-87.71944999999995","60"
"Public Rack - Kimball Ave & Lawrence Ave",117,"41.96791249999998","-87.71343530000004","60"
"Mayfield Ave & Roosevelt Rd",612,"41.865690000000036","-87.77175999999997","59"
"Burley Ave & 85th St",801,"41.74116999999999","-87.54518000000003","59"
"Fullerton & Monitor",959,"41.92379179999995","-87.77231160000005","59"
"Public Rack - Lockwood & Archer",216,"41.796679999999974","-87.75516000000005","58"
"Pulaski Rd & 84th St",665,"41.74040699999996","-87.72190700000007","58"
"Ashland Ave & Garfield Blvd",463,"41.792821999999944","-87.66442900000003","58"
"Major Taylor Trail & 115th St",520,"41.684931595192964","-87.6452887058258","57"
"Campbell Ave & 51st St",625,"41.800940000000026","-87.68675999999998","57"
"Public Rack - Leamington & Elston",184,"41.97789400000004","-87.75631500000004","56"
"St. Louis & 71st St",680,"41.76435399999996","-87.71012100000004","56"
"Leamington Ave & Hirsch St",573,"41.905842553571446","-87.75489108571433","56"
"East End Ave & 87th St",543,"41.73681521440675","-87.58280128240585","56"
"Marmora Ave & Belmont Ave",692,"41.93828970000003","-87.77376920000005","55"
"Halsted St & 59th St",1126,"41.78753899999997","-87.64487399999999","55"
"Greenwood Ave & 97th St",550,"41.718703154757364","-87.59703576564789","55"
"Public Rack - Avers Ave & Irving Park Rd",979,"41.95378899999997","-87.72416100000005","55"
"Damen Ave & 51st St",1059,"41.800908","-87.67468399999998","55"
"Public Rack - Kenneth & Carmen",205,"41.972641999999986","-87.73923900000005","54"
"Steelworkers Park",553,"41.73824599999994","-87.53106699999992","54"
"Western Ave & 79th St",677,"41.750843","-87.68270100000002","54"
"Lawndale Ave & 16th St",876,"41.8591606","-87.71769649999997","53"
"Public Rack - Sacramento Ave & Devon Ave",970,"41.99757500000003","-87.70464899999992","53"
"Sayre & Diversey",871,"41.93100840000004","-87.80106459999993","52"
"Public Rack - Lawndale Ave & 23rd St",58,"41.84995600000001","-87.71671199999997","52"
"Laramie Ave & Bloomingdale Ave",728,"41.914320000000025","-87.75572000000008","52"
"Public Rack - Menard Ave & Belmont Ave",1073,"41.93845259999994","-87.77110090000002","52"
"Public Rack - Austin Ave & Wrightwood Ave",1078,"41.92766600000003","-87.77568200000002","52"
"Public Rack - Evans Ave & 63rd St",1310,"41.78050600000004","-87.60751900000005","51"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SE",1411,"41.98301740000003","-87.70969990000002","51"
"Cottage Grove Ave & 78th St",1095,"41.753173999999966","-87.60502600000007","51"
"Public Rack - Western Ave & 96th St",1539,"41.71862099999999","-87.68151600000006","50"
"Stony Island Ave & South Chicago Ave",1099,"41.75117300000005","-87.585337","50"
"Public Rack - Central & Leland",172,"41.96540800000002","-87.767339","50"
"Phillips Ave & 83rd St",1106,"41.74453100000003","-87.56505999999995","50"
"Ashland Ave & 74th St",557,"41.759236024258655","-87.66347408294678","50"
"Public Rack - Delphina & Foster",161,"41.97360000000002","-87.84109799999997","49"
"Public Rack - Washington Park Ct & 51st St",60,"41.80219170000003","-87.61514440000008","49"
"Racine Ave & 57th St",1201,"41.7896968804834","-87.65469789505005","48"
"Public Rack - Milwaukee Ave & School St",986,"41.940648","-87.726087","48"
"Elizabeth St & 92nd St",499,"41.726798963701185","-87.65429019927979","48"
"Halsted St & 104th St",504,"41.70513978893239","-87.6424241065979","48"
"Central Park Ave & 66th St",711,"41.773257999999956","-87.71314299999996","48"
"Harlem Ave & Grace St",583,"41.94894","-87.80683","48"
"Ewing Ave & 106th St",808,"41.70265999999997","-87.53564000000004","47"
"Public Rack - Karlov Ave & Milwaukee Ave",1417,"41.94270200000003","-87.73001100000006","47"
"Public Rack - Lavergne Ave & Belle Plaine Ave",93,"41.95530789999999","-87.75178779999999","47"
"Meade Ave & Diversey Ave",872,"41.930901799999965","-87.77846860000001","47"
"Wabash Ave & 49th St",777,"41.80581000000002","-87.62449999999994","47"
"Public Rack - Central Ave & Pensacola Ave",84,"41.9600246","-87.76713709999997","46"
"Public Rack - Fullerton Ave & Narragansett Ave",2,"41.92373900000001","-87.78583500000002","46"
"Public Rack - Milwaukee Ave & Addison St",987,"41.946509999999996","-87.735721","46"
"Kedzie Ave & 57th St",865,"41.78994400000002","-87.70323300000003","46"
"Monitor Ave & Division St",731,"41.90192000000001","-87.77178000000002","46"
"Public Rack - Norwood Park Station ",244,"41.991899999999994","-87.79916000000001","46"
"Lavergne Ave & 46th St",910,"41.80934000000001","-87.74783119999992","45"
"Public Rack - Jonathan Y Scammon Public School",988,"41.94161200000003","-87.73237199999996","45"
"Public Rack - Prairie Ave & 47th St ",1369,"41.80949699999998","-87.61899700000002","45"
"Tripp Ave & 31st St",613,"41.836966000000025","-87.73050199999992","45"
"Spaulding Ave & 63rd",598,"41.779165500000026","-87.70563919999996","45"
"Homewood Ave & 115th St",519,"41.68459507202623","-87.67070800065994","44"
"Michigan Ave & 105th St",817,"41.70345999999997","-87.62037000000005","44"
"Public Rack - 111th St - Morgan Park Metra",1248,"41.69273799999999","-87.67056899999994","44"
"Public Rack - Western Ave & 47th Pl",38,"41.80803799999997","-87.68470900000007","43"
"Wabash Ave & 59th St",797,"41.78715000000005","-87.62395000000005","43"
"Racine Ave & 61st St",1073,"41.783189","-87.65437199999998","43"
"Avers Ave & 16th St",740,"41.85908999999997","-87.72121000000006","43"
"Public Rack - St Louis Ave & Berteau Ave",978,"41.95837299999999","-87.71568500000002","43"
"Public Rack - Woodlawn Ave & 63rd St S",1499,"41.77948399999997","-87.59602799999996","43"
"Public Rack - Mango & Higgins",182,"41.971722","-87.77228800000007","43"
"Archer Ave & 43rd St",860,"41.81549130000002","-87.70244120000002","42"
"Commercial Ave & 100th St",537,"41.71331739547706","-87.55109757184982","42"
"Public Rack - Melvina & Foster",180,"41.975596","-87.78348400000003","42"
"St Louis Ave & 59th St",900,"41.785986999999984","-87.71056159999992","42"
"Orange & Addison",840,"41.94488460000001","-87.82423","42"
"Public Rack - Langley Ave & 105th Pl",1151,"41.702471999999965","-87.60647699999996","42"
"Mason Ave & Montrose Ave",789,"41.960559999999994","-87.77588000000003","42"
"Meade Ave & Addison St",843,"41.94591740000002","-87.77888239999997","42"
"Public Rack - N. Oakview and W. Gregory St",160,"41.9801","-87.84396000000004","42"
"Stony Island Ave & 82nd St",1108,"41.74655899999998","-87.58600500000009","41"
"Ashland Ave & 63rd St",464,"41.779373999999976","-87.664843","41"
"Public Rack - Pulaski & Rosemont",194,"41.995190999999984","-87.72898900000006","41"
"Roscoe & Harlem",839,"41.94160620000001","-87.80729639999996","41"
"Hamlin Ave & 62nd Pl",869,"41.77995299999999","-87.71782209999998","40"
"Public Rack - California Ave & Ogden Ave",1029,"41.8608706","-87.69568100000002","40"
"Wallace St & Pershing Rd",776,"41.82339000000001","-87.64118000000005","40"
"Public Rack - Langley Ave & Oakwood Blvd",1505,"41.822838999999995","-87.60952499999998","40"
"Stony Island Ave & 90th St",548,"41.731394943302355","-87.58574366569519","40"
"Public Rack - Nashotah & Northwest Hwy",175,"41.988141","-87.79144700000003","40"
"Public Rack - Kimball Ave & Carmen Ave",975,"41.97389599999999","-87.71329699999993","40"
"Paulina Ave & 87th St",671,"41.73562900000001","-87.66552","39"
"Public Rack - Forest Glen Station ",251,"41.97871000000003","-87.75552000000006","39"
"Dauphin Ave & 103rd St",494,"41.70725036778184","-87.60766267776489","39"
"SCOOTERS CLASSIC - 2132 W Hubbard ST",1563,"41.889967494708344","-87.6801560819149","39"
"Public Rack - Nordica & Archer",210,"41.792212","-87.79766199999997","39"
"Public Rack - Komensky Ave & 59th St",1334,"41.786049000000034","-87.72364500000002","39"
"Public Rack - 63rd Pl & Narraganssett Ave",67,"41.77658580000001","-87.78207530000003","39"
"Oketo Ave & Addison St",632,"41.944960000000016","-87.81188999999996","38"
"Public Rack - Menard Ave & Dakin St - midblock",1067,"41.951732","-87.77200499999994","38"
"Public Rack - California Ave & Devon Ave - NW",971,"41.998480999999984","-87.69984999999998","37"
"Public Rack - Lynch & Elston",185,"41.980931000000034","-87.76130199999993","37"
"Public Rack - Ashland Ave & 91st St",1532,"41.72827099999997","-87.66267299999998","37"
"Shabbona Park",907,"41.94484699999999","-87.79932599999997","37"
"Public Rack - Peterson Ave & Milwaukee Ave",128,"41.989826","-87.780929","37"
"Commercial Ave & 97th St",805,"41.71893","-87.55112000000004","37"
"Public Rack - Kostner & Peterson",193,"41.98992999999998","-87.73796700000001","37"
